company,name,technology,type,chp,fuel,secondary_fuel,capacity_mw,grid_connection,country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned,DESNZ site code,lat,lon
Lightsource BP,Teyrdan CIC,Solar,PV,No,Solar,,4.61604,,England,West Midlands,LL29 8YY,SH877757,287715.0,375713.0,2015.0,SOL-001567,53.266486628532725,-3.6850019883485854
Lightsource BP,Teyrdan SPV,Solar,PV,No,Solar,,4.68468,,England,West Midlands,LL29 8YY,SH877757,287715.0,375713.0,2015.0,SOL-001568,53.266486628532725,-3.6850019883485854
Lightsource BP,Thorne,Solar,PV,No,Solar,,4.993300000000001,,England,East Midlands,DN8 4NA,TR3338864922,470602.0,416004.0,2015.0,SOL-001569,53.63580419729012,-0.9337077489022633
Lightsource BP,Watnall,Solar,PV,No,Solar,,9.99992,,England,East Midlands,NG16 1HY,SK5152246872,451522.0,346872.0,2014.0,SOL-001570,53.016677738636176,-1.2334495613450482
Lightsource BP,Defford,Solar,PV,No,Solar,,49.9961,,England,West Midlands,,WR8 9BP,390739.0,244947.0,2016.0,SOL-001603,52.102777900030524,-2.1366207850256536
LondonEnergy,Londonwaste Ltd,Bioenergy,Bioenergy,No,MSW,,58.0,LV,England,London,N183AG,,535050.0,192550.0,1970.0,BIO-000108,51.615584329242935,-0.05082164131864314
Marchwood Power,Marchwood Power,Fossil Fuel,CCGT,No,Natural Gas,,898.0,HV,England,South East,SO404BD,,438274.0,108147.0,2009.0,GAS-000354,50.871562720461206,-1.4574343823116045
Moray Offshore Windfarm (East) Ltd,Moray Offshore Windfarm East Limited,Wind,Offshore,No,Wind,,950.0,HV,Scotland,Scotland,AB43 9BR,ND5900320015,359003.0,920015.0,2021.0,WOF-001390,58.1670929226547,-2.698505962704924
Moray Offshore Windfarm (East) Ltd,Moray Offshore Windfarm West Limited,Wind,Offshore,No,Wind,,882.0,HV,Scotland,Scotland,AB43 9BR,,340747.0,912463.0,2024.0,WOF-001644,58.09719837404484,-3.0068363841247887
Octopus Investments,Craymarsh,Solar,PV,No,Solar,,1.81608,LV,England,South West,SN126RG,,393506.0,162624.0,2012.0,SOL-000491,51.36264415465151,-2.0946605274926937
Octopus Investments,Park Wall,Solar,PV,No,Solar,,4.998,LV,England,South West,TA70HY,,332133.0,136030.0,2012.0,SOL-000495,51.11951935003523,-2.9710384056393684
Octopus Investments,Lenham,Solar,PV,No,Solar,,6.60675,LV,England,South East,ME172HX,,589450.0,151072.0,2014.0,SOL-000496,51.2273904695732,0.7119262661950022
Octopus Investments,Bradford,Solar,PV,No,Solar,,5.28737,LV,England,South West,EX226LQ,,227973.0,100750.0,2013.0,SOL-000566,50.78074291012086,-4.441549145587349
Octopus Investments,Bratton Fleming,Solar,PV,No,Solar,,4.99212,LV,England,South West,EX327LG,,265395.0,137979.0,2013.0,SOL-000567,51.12523193014912,-3.9248621635674397
Octopus Investments,Chittering 2,Solar,PV,No,Solar,,6.3046,LV,England,East of England,CB259PH,,551264.0,270881.0,2013.0,SOL-000569,52.31519973566384,0.2176615391030326
Octopus Investments,Ellicombe,Solar,PV,No,Solar,,1.32574,LV,England,South West,EX175LS,,274429.0,105004.0,2013.0,SOL-000570,50.83091013467854,-3.78443679680834
Octopus Investments,Hatchlands,Solar,PV,No,Solar,,5.21752,LV,England,South West,TQ97LB,,273302.0,59712.0,2013.0,SOL-000572,50.42356135528221,-3.7849441971079565
Octopus Investments,Higher Knapp Farm,Solar,PV,No,Solar,,1.51164,LV,England,South West,TA36AY,,330222.0,124913.0,2013.0,SOL-000573,51.0193390671107,-2.99618901030602
Octopus Investments,Little T,Solar,PV,No,Solar,,5.4439,LV,England,South West,TR109EF,,171916.0,31778.0,2013.0,SOL-000577,50.1421092523924,-5.193513991870854
Octopus Investments,Lovedean,Solar,PV,No,Solar,,4.54377,LV,England,South East,PO80SH,,468005.0,112956.0,2013.0,SOL-000578,50.912073596931734,-1.034065248929681
Octopus Investments,Marley Thatch,Solar,PV,No,Solar,,6.22269,LV,England,South West,TQ109LW,,271573.0,59890.0,2013.0,SOL-000581,50.42478543270637,-3.809332345522035
Octopus Investments,Newlands,Solar,PV,No,Solar,,4.279,LV,England,South West,EX135SF,,333040.0,97434.0,2013.0,SOL-000582,50.77260689091137,-2.950972378626774
Octopus Investments,Ninnis,Solar,PV,No,Solar,,3.88224,LV,England,South West,PL267EN,,198252.0,50490.0,2013.0,SOL-000583,50.319735749703675,-4.835392302250312
Octopus Investments,North Perrott Fruit Farm,Solar,PV,No,Solar,,0.8232,LV,England,South West,TA187SN,,346475.0,110116.0,2013.0,SOL-000584,50.888037816303125,-2.7623173151082856
Octopus Investments,Palfreys Barton,Solar,PV,No,Solar,,0.96138,LV,England,South West,EX167RZ,,296533.0,118055.0,2013.0,SOL-000586,50.952608906712655,-3.47439021019122
Octopus Investments,Parkhouse,Solar,PV,No,Solar,,6.64048,LV,England,South East,SP97UZ,,422792.0,144085.0,2013.0,SOL-000587,51.195533514978344,-1.6752043142140327
Octopus Investments,Rudge Manor,Solar,PV,No,Solar,,6.38715,LV,England,South West,SN82HN,,427444.0,169114.0,2013.0,SOL-000588,51.420379440514466,-1.606713275582322
Octopus Investments,Shipton Bellinger,Solar,PV,No,Solar,,5.43312,LV,England,South East,SP40EG,,423437.0,143998.0,2013.0,SOL-000590,51.19472526599272,-1.6659795239170228
Octopus Investments,Slaughtergate,Solar,PV,No,Solar,,1.8385,LV,England,South West,SP85NH,,378233.0,127441.0,2013.0,SOL-000592,51.045903061189776,-2.3118790491277297
Octopus Investments,Southcombe Farm,Solar,PV,No,Solar,,1.21275,LV,England,South West,EX215RF,,244284.0,111956.0,2013.0,SOL-000593,50.88605004619689,-4.215137322378448
Octopus Investments,Strete,Solar,PV,No,Solar,,4.8546,LV,England,South West,EX52PL,,304235.0,94913.0,2013.0,SOL-000594,50.745896821269874,-3.358715108633769
Octopus Investments,Tavells,Solar,PV,No,Solar,,5.41057,LV,England,South East,SO404WH,,438181.0,110655.0,2013.0,SOL-000595,50.89412083192289,-1.4584947782196462
Octopus Investments,Tregassow,Solar,PV,No,Solar,,5.87136,LV,England,South West,TR49BL,,185395.0,49565.0,2013.0,SOL-000597,50.3068863884661,-5.015216417052483
Octopus Investments,Turves,Solar,PV,No,Solar,,4.998,LV,England,East of England,PE72HS,,533992.0,294321.0,2013.0,SOL-000598,52.530285151887334,-0.026165394941563933
Octopus Investments,Whiddon Farm,Solar,PV,No,Solar,,0.89739,LV,England,South West,EX226PJ,,239451.0,97227.0,2013.0,SOL-000600,50.75238060860035,-4.277339137459213
Octopus Investments,Willsland,Solar,PV,No,Solar,,3.267,LV,England,South West,EX215LS,,250049.0,104054.0,2013.0,SOL-000601,50.81656698065877,-4.130001573020332
Octopus Investments,Burntstalk Farm,Solar,PV,No,Solar,,11.5248,LV,England,East of England,PE321JA,,577721.0,311630.0,2013.0,SOL-000603,52.673229786595854,0.6271180577648658
Octopus Investments,Causilgey,Solar,PV,No,Solar,,4.998,LV,England,South West,TR49EP,,177775.0,47586.0,2013.0,SOL-000604,50.28629202419274,-5.120900155879353
Octopus Investments,Chawton,Solar,PV,No,Solar,,3.65442,LV,England,South East,PO318QT,,449357.0,93055.0,2013.0,SOL-000605,50.73501938981931,-1.3019623860530045
Octopus Investments,Chediston Hall,Solar,PV,No,Solar,,12.348,LV,England,East of England,IP190RA,,636663.0,278367.0,2013.0,SOL-000606,52.35224782224071,1.4737095478020092
Octopus Investments,Hewas,Solar,PV,No,Solar,,5.9829,LV,England,South West,TR24EP,,191590.0,53161.0,2013.0,SOL-000609,50.341406712745346,-4.930324848968444
Octopus Investments,The Hollies,Solar,PV,No,Solar,,8.605,LV,England,East Midlands,PE244SH,,549558.0,363539.0,2013.0,SOL-000611,53.148000579916946,0.234829756562548
Octopus Investments,Apse New Barn,Solar,PV,No,Solar,,3.06581,LV,England,South East,PO377PS,,456363.0,82780.0,2013.0,SOL-000612,50.641991848112205,-1.2042589443243383
Octopus Investments,Higher Trenhayle,Solar,PV,No,Solar,,2.93216,LV,England,South West,TR275JU,,158256.0,36251.0,2013.0,SOL-000613,50.176856459864545,-5.3871895769389955
Octopus Investments,Hollamoor,Solar,PV,No,Solar,,2.23632,LV,England,South West,EX313HX,,254698.0,129964.0,2013.0,SOL-000621,51.05059227314601,-4.074390942567355
Octopus Investments,Lexham,Solar,PV,No,Solar,,7.9184,LV,England,East of England,PE322RY,,587463.0,319985.0,2013.0,SOL-000623,52.7449709458526,0.7757865127568956
Octopus Investments,Tredown Farm,Solar,PV,No,Solar,,1.43484,LV,England,South West,PL160HH,,239431.0,81407.0,2013.0,SOL-000624,50.61022226302391,-4.270747651883518
Octopus Investments,Penhale,Solar,PV,No,Solar,,3.52506,LV,England,South West,PL277RQ,,194606.0,71371.0,2013.0,SOL-000626,50.506022528886945,-4.897969145263162
Octopus Investments,Mopley/Cadland,Solar,PV,No,Solar,,3.01602,LV,England,South East,SO451YH,,444681.0,100949.0,2013.0,SOL-000630,50.80638023503122,-1.3672616186012678
Octopus Investments,Bishops Sutton,Solar,PV,No,Solar,,12.0,LV,England,South East,SO240AA,,459558.0,131825.0,2014.0,SOL-000663,51.08266144025943,-1.1511115893998634
Octopus Investments,Rew Farm,Solar,PV,No,Solar,,5.06268,LV,England,South West,PL305AW,,209034.0,61130.0,2014.0,SOL-000668,50.41891176061892,-4.689516596264044
Octopus Investments,Week Farm 2,Solar,PV,No,Solar,,3.730125,LV,England,South West,EX387HU,,251218.0,119059.0,2014.0,SOL-000674,50.951707724536384,-4.119531764680465
Octopus Investments,Willburton 2 (Mingay Farm),Solar,PV,No,Solar,,19.32084,LV,England,East of England,CB63PU,,547073.0,272967.0,2014.0,SOL-000679,52.33507770205002,0.15713787668676787
Octopus Investments,Hazard,Solar,PV,No,Solar,,5.65656,LV,England,South West,TQ97LN,,274991.0,59302.0,2014.0,SOL-000680,50.4202382095711,-3.761042615265158
Octopus Investments,Crapnell Farm,Solar,PV,No,Solar,,4.66788,LV,England,South West,BA53HG,,359691.0,145698.0,2014.0,SOL-000684,51.20905676706817,-2.5784148273899508
Octopus Investments,Hill Farm (OI),Solar,PV,No,Solar,,10.84427,LV,England,South East,PO360BB,,461387.0,89012.0,2014.0,SOL-000685,50.69752160978133,-1.132184137345381
Octopus Investments,Drapers Farm,Solar,PV,No,Solar,,5.99856,LV,England,East of England,CM31QF,,572146.0,220468.0,2014.0,SOL-000686,51.85624926552844,0.4982793235355683
Octopus Investments,Reaches Farm,Solar,PV,No,Solar,,6.2436,LV,England,East of England,IP265LA,,573913.0,298817.0,2014.0,SOL-000687,52.55939410332353,0.5641233101732039
Octopus Investments,Meadow Farm,Solar,PV,No,Solar,,6.114,LV,England,East of England,IP264RG,,572611.0,296975.0,2014.0,SOL-000688,52.543265306299425,0.5439796002167476
Octopus Investments,Little Morton,Solar,PV,No,Solar,,14.289,LV,England,East Midlands,DN228HE,,467187.0,379023.0,2014.0,SOL-000689,53.30390275709956,-0.9932404691348835
Octopus Investments,Abbots Ripton,Solar,PV,No,Solar,,24.66717,LV,England,East of England,PE282LQ,,522746.0,277158.0,2014.0,SOL-000690,52.37871392993014,-0.19816311233622153
Octopus Investments,Manor Farm Dorset,Solar,PV,No,Solar,,4.922,LV,England,South West,SP85PR,,377815.0,128359.0,2014.0,SOL-000691,51.054141660149675,-2.3178982157753696
Octopus Investments,Lodge Farm,Solar,PV,No,Solar,,11.99749,LV,England,East Midlands,NG139PL,,478519.0,341598.0,2014.0,SOL-000692,52.966005569396486,-0.8323799999534541
Octopus Investments,Sycamore,Solar,PV,No,Solar,,19.01215,LV,England,South East,TN299SY,,601943.0,125385.0,2014.0,SOL-000693,50.992424169796244,0.8762504999277227
Octopus Investments,North Wayton,Solar,PV,No,Solar,,8.39822,LV,England,South West,PL126QQ,,242671.0,62588.0,2014.0,SOL-000694,50.44199416477171,-4.217049419481689
Octopus Investments,Hill End Farm,Solar,PV,No,Solar,,2.84004,LV,England,South East,RG265HA,,462034.0,157344.0,2014.0,SOL-000697,51.311837166695774,-1.1113661903381427
Octopus Investments,Pyde Drove,Solar,PV,No,Solar,,8.436,LV,England,South West,TA78DN,,335530.0,142499.0,2014.0,SOL-000700,51.17807409530719,-2.9236708463465706
Octopus Investments,Spittleborough,Solar,PV,No,Solar,,9.1443,LV,England,South West,SN48ET,,408318.0,183058.0,2014.0,SOL-000701,51.54635598671815,-1.8814415632697459
Octopus Investments,Stratton Hall,Solar,PV,No,Solar,,11.7649,LV,England,East of England,IP100PL,,625674.0,239588.0,2014.0,SOL-000704,52.008816638931236,1.2868604369635592
Octopus Investments,Tillhouse,Solar,PV,No,Solar,,10.5105,LV,England,South West,EX53BG,,301013.0,96534.0,2014.0,SOL-000705,50.75992843767748,-3.4048048226840195
Octopus Investments,Decoy,Solar,PV,No,Solar,,5.3424,LV,England,South East,PO203TR,,492213.0,104099.0,2014.0,SOL-000709,50.82909333309454,-0.6920432902631134
Octopus Investments,Ermine Street,Solar,PV,No,Solar,,32.449435,LV,England,East Midlands,NG348QT,,499291.0,347452.0,2014.0,SOL-000712,53.015172016433205,-0.5214112115378023
Octopus Investments,New Row Farm,Solar,PV,No,Solar,,4.45038,LV,England,South West,BA44JT,,363204.0,145130.0,2014.0,SOL-000714,51.20418743790731,-2.528069331667759
Octopus Investments,Pitts Farm,Solar,PV,No,Solar,,3.21408,LV,England,South West,BA53HG,,359176.0,146235.0,2014.0,SOL-000716,51.21384848347136,-2.585848061860619
Octopus Investments,Hullavington,Solar,PV,No,Solar,,8.316,LV,England,South West,SN146QP,,389154.0,182299.0,2014.0,SOL-000721,51.539484706813326,-2.1577778170455164
Octopus Investments,The Hydes,Solar,PV,No,Solar,,10.71612,LV,England,East of England,CM74TX,,564210.0,230560.0,2014.0,SOL-000722,51.949295625602566,0.387957525277352
Octopus Investments,Manston Thorne,Solar,PV,No,Solar,,6.1986,LV,England,South East,CT125DS,,633388.0,164922.0,2014.0,SOL-000723,51.33545740912836,1.3492048882770031
Octopus Investments,Ottringham,Solar,PV,No,Solar,,6.073035,LV,England,Yorkshire and the Humber,HU120AD,,527561.0,424182.0,2014.0,SOL-000724,53.69850136794973,-0.06933512656655988
Octopus Investments,Sutton Mawr,Solar,PV,No,Solar,,7.524,LV,Wales,Wales,CF623AB,,307224.0,170024.0,2014.0,SOL-000727,51.421607791449766,-3.3356736001170746
Octopus Investments,West Hall,Solar,PV,No,Solar,,5.511,LV,Wales,Wales,CF624ZW,,302476.0,166946.0,2014.0,SOL-000730,51.39314195995723,-3.403089489433066
Octopus Investments,Clann Farm,Solar,PV,No,Solar,,1.48896,LV,England,South West,PL305HD,,202639.0,63931.0,2014.0,SOL-000732,50.44195701436364,-4.780900528077547
Octopus Investments,Westwood Farm,Solar,PV,No,Solar,,5.14692,LV,England,East Midlands,NG220PF,,471765.0,370062.0,2014.0,SOL-000737,53.22276925524373,-0.9265732340511282
Octopus Investments,Walland Farm,Solar,PV,No,Solar,,4.99928,LV,England,South West,EX395DP,,235344.0,122223.0,2015.0,SOL-000773,50.97581685129601,-4.346764387156198
Octopus Investments,Wedgehill,Solar,PV,No,Solar,,13.5078,LV,England,South West,BH216SB,,406557.0,108809.0,2015.0,SOL-000774,50.87873952040005,-1.9081703006006008
Octopus Investments,Bryn Yr Odyn,Solar,PV,No,Solar,,14.8971,LV,Wales,Wales,LL625DE,,239600.0,373400.0,2015.0,SOL-000788,53.23334200920536,-4.404655212710769
Octopus Investments,Avenue Farm,Solar,PV,No,Solar,,7.64842,LV,England,East of England,NR147PJ,,628770.0,303787.0,2015.0,SOL-000791,52.58372563261089,1.3754551430707007
Octopus Investments,Mount Mill,Solar,PV,No,Solar,,11.99979,LV,England,East Midlands,MK196DG,,476366.0,237708.0,2015.0,SOL-000796,52.032531992195075,-0.8882330189493768
Octopus Investments,Pitchford,Solar,PV,No,Solar,,21.00843,LV,England,West Midlands,SY5 7DU,SJ5096502668,350965.0,302668.0,2015.0,SOL-000800,52.61955269365046,-2.7257290336446482
Octopus Investments,Somerton Door,Solar,PV,No,Solar,,8.701,LV,England,South West,TA116JA,,347045.0,130025.0,2015.0,SOL-000801,51.06710200666097,-2.7571211931013533
Octopus Investments,Wiggin Hill,Solar,PV,No,Solar,,11.4436,LV,England,East of England,PE273LL,,530442.0,273663.0,2015.0,SOL-000806,52.345534107483125,-0.08652496711183277
Octopus Investments,Oaklands,Solar,PV,No,Solar,,6.8544,LV,England,South West,TN261ER,,596397.0,144740.0,2015.0,SOL-000809,51.16817587835683,0.807834075839496
Octopus Investments,Chisbon,Solar,PV,No,Solar,,12.33804,LV,England,East of England,CO168HJ,,612862.0,218208.0,2015.0,SOL-000810,51.821930564386584,1.0872776817947087
Octopus Investments,Singrug,Solar,PV,No,Solar,,11.99588,LV,Wales,Wales,NP122BG,,319137.0,193566.0,2015.0,SOL-000811,51.635066993218175,-3.16979724769874
Octopus Investments,Trench Farm,Solar,PV,No,Solar,,4.99698,LV,Wales,Wales,LL130NA,,338419.0,339068.0,2015.0,SOL-000812,52.945448190888946,-2.91788343202335
Octopus Investments,Westerfield,Solar,PV,No,Solar,,12.97925,LV,England,South East,OX183PA,,427125.0,209714.0,2015.0,SOL-000813,51.785433251307246,-1.6081735681519589
Octopus Investments,Parciau,Solar,PV,No,Solar,,12.71946,LV,Wales,Wales,LL551TS,,250255.0,365482.0,2015.0,SOL-000814,53.16533563206406,-4.241439798090463
Octopus Investments,Melbourn Black Peak,Solar,PV,No,Solar,,18.95522,LV,England,East of England,SG87ND,,540507.0,244190.0,2015.0,SOL-000817,52.07824756242066,0.04890831558559786
Octopus Investments,Melbourn Muncey Farm,Solar,PV,No,Solar,,30.94167,LV,England,East of England,SG86DG,,537951.0,242629.0,2015.0,SOL-000818,52.06486405007454,0.011005080097919616
Octopus Investments,Northmoor,Solar,PV,No,Solar,,4.91487,LV,England,South West,EX226TD,,227223.0,97462.0,2015.0,SOL-000819,50.75097923692657,-4.4506326890849275
Octopus Investments,Eakring,Solar,PV,No,Solar,,11.793135,LV,England,East Midlands,NG220AN,,466033.0,362403.0,2015.0,SOL-000820,53.15467568892928,-1.0139916634418564
Octopus Investments,Littleton Farm,Solar,PV,No,Solar,,12.00566,LV,England,South West,DT119QP,,388332.0,105051.0,2015.0,SOL-000825,50.84486179880536,-2.167094674793113
Octopus Investments,Rydon Farm,Solar,PV,No,Solar,,9.57627,LV,England,South West,TQ126DB,,284136.0,68721.0,2015.0,SOL-000826,50.506786557926716,-3.6352893852271553
Octopus Investments,Thoresby,Solar,PV,No,Solar,,19.80921,LV,England,East Midlands,NG229EX,,460364.0,370225.0,2015.0,SOL-000830,53.22564935063092,-1.0972793723007497
Octopus Investments,Upper Farringdon,Solar,PV,No,Solar,,6.17585,LV,England,South East,GU343HW,,471468.0,135482.0,2015.0,SOL-000847,51.11418258499886,-0.9803849429909464
Octopus Investments,Bystock Farm,Solar,PV,No,Solar,,4.05,LV,England,South West,EX85ED,,302289.0,84362.0,2015.0,SOL-000849,50.650717910710945,-3.383494237228478
Octopus Investments,Six Hills,Solar,PV,No,Solar,,18.73872,LV,England,East Midlands,LE143PR,,463321.0,321230.0,2015.0,SOL-000850,52.78494163772508,-1.062580205333569
Octopus Investments,Ryston Farm,Solar,PV,No,Solar,,4.62308,LV,England,East of England,PE380AA,,561681.0,302008.0,2015.0,SOL-000856,52.59182418189107,0.3854095519761814
Octopus Investments,Waterloo Farm 1 and 2,Solar,PV,No,Solar,,28.66812,LV,England,East of England,SG192JW,,518826.0,251804.0,2015.0,SOL-000858,52.151742899945596,-0.2646414246464577
Octopus Investments,Woodlands Farm,Solar,PV,No,Solar,,13.15922,LV,England,South East,CT34NB,,617569.0,163068.0,2015.0,SOL-000859,51.325080341816104,1.1213460283696555
Octopus Investments,Natewood,Solar,PV,No,Solar,,8.97804,LV,England,South East,BN273PH,,557796.0,107151.0,2015.0,SOL-000860,50.84237253161681,0.23987571475435454
Octopus Investments,Cloford Common Farm,Solar,PV,No,Solar,,4.99928,LV,England,South West,BA114PE,,373029.0,143593.0,2015.0,SOL-000866,51.19091757490579,-2.387325048906635
Octopus Investments,Molland Farm,Solar,PV,No,Solar,,4.99851,LV,England,South West,EX363PS,,282422.0,126165.0,2015.0,SOL-000869,51.02279623590824,-3.6778233041098845
Octopus Investments,Tooley Farm,Solar,PV,No,Solar,,4.99851,LV,England,East of England,CM63AA,,564888.0,223424.0,2015.0,SOL-000871,51.88499287435927,0.3943997287921002
Octopus Investments,Barn Farm,Solar,PV,No,Solar,,4.692,LV,England,East of England,CO112UX,,615682.0,231393.0,2015.0,SOL-000874,51.93921762678322,1.136364329626744
Octopus Investments,Birch Estate,Solar,PV,No,Solar,,4.998,LV,England,East of England,CO20NU,,593323.0,219800.0,2015.0,SOL-000884,51.84332341695997,0.8050354725955651
Octopus Investments,Mill Hill Farm,Solar,PV,No,Solar,,4.9979,LV,England,Yorkshire and the Humber,YO606QN,,463388.0,467066.0,2015.0,SOL-000893,54.095598871319716,-1.0322617073490805
Octopus Investments,Averill Farm,Solar,PV,No,Solar,,4.9979,LV,England,East Midlands,DE556HB,,441094.0,361390.0,2015.0,SOL-000904,53.148073020250315,-1.387030875266616
Octopus Investments,Ratcliffe House Farm,Solar,PV,No,Solar,,3.498,LV,England,East Midlands,CV93LZ,,433432.0,299754.0,2015.0,SOL-000905,52.59455976376875,-1.507892467308031
Octopus Investments,Pollington Airfield,Solar,PV,No,Solar,,4.9979,LV,England,Yorkshire and the Humber,DN140BA,,461763.0,420790.0,2015.0,SOL-000906,53.67993149189851,-1.0664159834614304
Octopus Investments,Ash Row Farm,Solar,PV,No,Solar,,4.9979,LV,England,Yorkshire and the Humber,LS256JJ,,451649.0,433677.0,2015.0,SOL-000907,53.796844864699224,-1.2173715408824346
Octopus Investments,Cressing,Solar,PV,No,Solar,,4.99392,LV,England,East of England,CM778PD,,579757.0,218798.0,2016.0,SOL-001024,51.838852608807045,0.6078081196681445
Octopus Investments,Short Hazel,Solar,PV,No,Solar,,4.99928,LV,England,East Midlands,DE117BD,,433077.0,319883.0,2016.0,SOL-001039,52.77552740293381,-1.511117558523651
Octopus Investments,Blaby,Solar,PV,No,Solar,,3.48024,LV,England,East Midlands,LE85QW,,458722.0,296614.0,2016.0,SOL-001041,52.56419642278605,-1.1351401531793697
Octopus Investments,Dairy House Farm,Solar,PV,No,Solar,,3.366,LV,England,North West,CW56DN,,365834.0,356455.0,2016.0,SOL-001042,53.10418731767647,-2.5117707580040767
Octopus Investments,Carlisle Estate,Solar,PV,No,Solar,,4.9979,LV,England,North West,CA57ES,,336020.0,546015.0,2016.0,SOL-001047,54.80490422930933,-2.996867010419728
Octopus Investments,Peter Hill,Solar,PV,No,Solar,,4.9979,LV,England,Yorkshire and the Humber,YO614PN,,450038.0,473183.0,2016.0,SOL-001048,54.15203819322219,-1.235355639877507
Octopus Investments,Guisborough,Solar,PV,No,Solar,,4.99928,LV,England,North East,TS146QX,,460407.0,516083.0,2016.0,SOL-001050,54.5364233641265,-1.0679359479943005
Octopus Investments,Caswell,Solar,PV,No,Solar,,5.90544,LV,England,South West,BA229RH,,357538.0,109283.0,2016.0,SOL-001052,50.881468963346315,-2.6049518717345004
Octopus Investments,Staining Wood,Solar,PV,No,Solar,,4.9979,LV,England,North West,PR43PH,,336929.0,432551.0,2016.0,SOL-001055,53.7854415541549,-2.9587382808379763
Octopus Investments,Holtwood,Solar,PV,No,Solar,,4.994105,LV,England,East Midlands,DE65JW,,412619.0,333405.0,2016.0,SOL-001057,52.89794289401794,-1.8138587851736843
Octopus Investments,Peterlee,Solar,PV,No,Solar,,4.9972,LV,England,North East,SR83UJ,,440912.0,542443.0,2016.0,SOL-001069,54.77524291646624,-1.365523313240968
Octopus Investments,Brickkiln Lane,Solar,PV,No,Solar,,4.9933,LV,England,East of England,NR148AJ,,620403.0,299944.0,2016.0,SOL-001072,52.55268649608359,1.2496166941632993
Octopus Investments,Lawn Lane,Solar,PV,No,Solar,,4.32354,LV,England,West Midlands,WV95BB,,390095.0,304875.0,2016.0,SOL-001073,52.641524926708065,-2.147813695401232
Octopus Investments,The Breck,Solar,PV,No,Solar,,4.99928,LV,England,East Midlands,S432NP,,442323.0,376116.0,2016.0,SOL-001075,53.28033865059443,-1.3667083017120873
Octopus Investments,Deepdale,Solar,PV,No,Solar,,4.9972,LV,England,East Midlands,NG348SH,,507434.0,349013.0,2016.0,SOL-001082,53.02762824097298,-0.3995618108263461
Octopus Investments,Lochcraigs Farm,Solar,PV,No,Solar,,4.992,LV,Scotland,Scotland,KA204LB,,227518.0,643857.0,2017.0,SOL-001196,55.6575214155472,-4.743230345056078
Octopus Investments,Seaton Road,Solar,PV,No,Solar,,4.16,LV,England,East Midlands,LE159BG,,487565.0,299395.0,2017.0,SOL-001198,52.58531988755292,-0.7090002066141244
Octopus Investments,Stormy Down,Solar,PV,No,Solar,,4.672,LV,Wales,Wales,CF334RS,,284154.0,180554.0,2017.0,SOL-001227,51.51199844294477,-3.670779359826913
Octopus Investments,Corntown Solar,Solar,PV,No,Solar,,2.4832,LV,Wales,Wales,CF355FB,,293545.0,177153.0,2017.0,SOL-001237,51.48327883185125,-3.53447866218433
Octopus Investments,Penyrheollas,Solar,PV,No,Solar,,4.98624,LV,Wales,Wales,NP120HY,,318604.0,201211.0,2017.0,SOL-001238,51.703713198050956,-3.179280632017268
Octopus Investments,Fullerton,Solar,PV,No,Solar,,4.3566,LV,England,South East,SP117HR,,437054.0,141581.0,2017.0,SOL-001243,51.17227457948677,-1.471365539460408
Octopus Investments,Pingewood,Solar,PV,No,Solar,,15.36656,LV,England,South East,RG303UG,SU6985269244,469852.0,169244.0,2015.0,SOL-001413,51.4179172791892,-0.9968824088709606
Octopus Investments,Breach Solar ,Solar,PV,No,Solar,,67.44357,,England,East of England,CB25 0DB,TL603685,560313.0,268572.0,2024.0,SOL-001608,52.2918933737857,0.3491967553233627
Orsted,Barrow,Wind,Offshore,No,Wind,,90.0,HV,England,North West,,SD1497855827,314978.0,455827.0,2006.0,WOF-000286,53.99146185098493,-3.298284394348813
Orsted,Burbo ,Wind,Offshore,No,Wind,,90.0,LV,England,North West,,SJ2147699706,321476.0,399706.0,2008.0,WOF-000328,53.48818301652092,-3.1849225421466496
Orsted,Gunfleet Sands 01,Wind,Offshore,No,Wind,,172.8,HV,England,East of England,,TM192092,622317.0,208468.0,2010.0,WOF-000382,51.730817943483764,1.2180120087263888
Orsted,Walney 01,Wind,Offshore,No,Wind,,368.0,HV,England,North West,,SD0083361449,300833.0,461449.0,2011.0,WOF-000407,54.03944862079485,-3.515788862345325
Orsted,Lincs,Wind,Offshore,No,Wind,,270.0,HV,England,East Midlands,,TF6702068144,567020.0,368144.0,2013.0,WOF-000505,53.1841724387018,0.49807700216191614
Orsted,Gunfleet Sands Demo,Wind,Offshore,No,Wind,,12.0,HV,England,East of England,,TM192092,620650.0,205297.0,2013.0,WOF-000506,51.7030094109693,1.191905833412109
Orsted,West of Duddon Sands,Wind,Offshore,No,Wind,,389.0,HV,England,North West,,SD0423055334,304230.0,455334.0,2014.0,WOF-000635,53.98514982535915,-3.462007068918209
Orsted,Westermost Rough,Wind,Offshore,No,Wind,,210.0,HV,England,Yorkshire and the Humber,,TA4167736555,541677.0,436555.0,2015.0,WOF-000743,53.805997273108815,0.14998923731416
Orsted,Burbo Extension ,Wind,Offshore,No,Wind,,259.0,HV,England,North West,,SJ1581598892,315815.0,398892.0,2016.0,WOF-000943,53.47999190227019,-3.2700000161010148
Orsted,Walney 03,Wind,Offshore,No,Wind,,330.0,HV,England,North West,,SC9503366313,295033.0,466313.0,2017.0,WOF-001139,54.0819980505145,-3.606004125687893
